while many of my democratic colleagues may agree with the need for a new committee  the right of the minority to have their views considered and voted upon has been trampled once again .,Democratic
i also oppose the notion that a new committee is needed .,Democratic
if the main concern is one of oversight  we can use our existing committees to do the job .,Democratic
if members still believed that a new committee was necessary  it need not have legislative jurisdiction .,Democratic
i am certain that is such a committee had legislative recommendations of merit  the appropriate committees along with proper actions by respective party leaders would ensure the bill would come to the floor .,Democratic
instead  i foresee a new committee that will seek to increase its powers by introducing bills granting all manner of new authorities to the department of homeland security .,Democratic
in addition  thoughtful bills addressing aspects of homeland security reported by the existing committees will now be delayed as the new committee will seek referrals .,Democratic
and needed responsiveness by the executive branch to the existing committees may be hindered .,Democratic
while the 9/11 commission urged a reorganization of congressional committees to deal with homeland security  it is odd that this new committee will have no jurisdiction over the issues that were identified by the commission that led to the 9/11 tragedy .,Democratic
the new committee will have no jurisdiction over the intelligence community  the law enforcement community  or immigration enforcement .,Democratic
it is a shame that the first day of this new congress should be marked by an attempt to authorize a new committee without so much as an open markup to consider its merits .,Democratic
moreover  it would be extremely unwise to ignore the expertise and experience of existing committees as we address homeland security issues  but we are starting down that path today .,Democratic
mr. speaker  i thank the gentleman for yielding me this time .,Democratic
i thank the gentleman from colorado ( mr.,Democratic
hefley ) xz4001740 for his presentation .,Democratic
we were told the president wants to proceed on a bipartisan fashion in the next 4 years to deal with the important issues that confront our nation .,Democratic
i think that is appropriate and  hopefully  we will do that .,Democratic
however  on this first day  the rules package is usually a partisan package .,Democratic
it was when democrats were in charge ; it is now when republicans are in charge .,Democratic
that is understandable .,Democratic
but as the gentleman from colorado ( mr.,Democratic
hefley ) xz4001740 has so correctly pointed out  there was an exception  and that exception was dealing with the ethics of this institution which  in fact  deals with the confidence that the american public has in this institution .,Democratic
mr. speaker  the opening day of a new congress should be one in which the interests of this institution are paramount .,Democratic
the body of rules we adopt to govern debate  decorum  and the actions of our members should reflect that .,Democratic
to be sure  the american people who elected us to this great body can expect to see sharp differences on this floor over the substance of legislation .,Democratic
that is as the framers of the constitution planned .,Democratic
but the framers also intended  i believe  and the american people deserve to know  that this house is committed to holding its members to the highest ethical standards .,Democratic
today  as i think has been attested to by the gentleman from colorado ( mr.,Democratic
hefley ) xz4001740  the house moves in the wrong direction .,Democratic
the rules proposed for the 109th house ignore the fundamental principle of protecting the ethics of this house .,Democratic
the proposed republican rules before us will seriously weaken the ability of the committee on standards of official conduct to enforce standards of integrity by providing that no action will be taken on a properly filed ethics complaint after 45 days unless the committee votes by a majority vote to take action .,Democratic
the gentleman from maryland ( mr.,Democratic
cardin ) xz4000640 will speak  who chaired with bob livingston  our former colleague  the amendment of these rules .,Democratic
under the current rules  which have functioned well since 1997  a properly filed complaint that has not been addressed by the chair and ranking member or the committee itself automatically goes to an investigative subcommittee .,Democratic
that is as it should be .,Democratic
inaction ought not to be tantamount to dismissal .,Democratic
that is what this proposal does .,Democratic
the republican proposal would make it extremely difficult to investigate properly filed complaints .,Democratic
under this new rule  either side  either side will be able to guarantee a deadlock when a legitimate  factually strong ethics complaint against a member is filed  provided the chair or ranking member take no action .,Democratic
we have been told that the most egregious attempts to weaken the ethics systems have been abandoned .,Democratic
i beg to differ .,Democratic
the most egregious attempt is the one before us now currently remaining in this rule .,Democratic
let no one miss this distinction : the proposal to protect an indicted leader  a proposal that has been withdrawn by the majority  always was speculative  because we do not know if a leader will be indicted .,Democratic
in sharp contrast  however  the rule before us will have a concrete  demonstrable effect on every ethics complaint filed from this day forward .,Democratic
mr. speaker  the committee on standards of official conduct is the only mechanism that this institution has to police itself .,Democratic
when we weaken the committee  we weaken the standards that we are all expected to uphold  and we erode public confidence in this institution .,Democratic
the gentleman from california ( mr.,Democratic
dreier ) xz4001150 spoke eloquently to the maintenance of the status quo when he was in the minority urging us to be vigilant in rooting out unethical behavior in this institution .,Democratic
he was right then .,Democratic
he is not correct now in offering this rule which weakens that process .,Democratic
the adoption of this rule will substantially weaken our commitment to ensuring ethical conduct .,Democratic
i think the gentleman from colorado ( mr.,Democratic
hefley ) xz4001740 was right in his letter .,Democratic
i think he had the intellectual honesty and integrity on this floor when he spoke .,Democratic
he is going to vote for the rule because he believes that some offensive aspects of the proposal have been taken out .,Democratic
but i tell my friend that the most egregious  long-lasting  impacting change remains in this package .,Democratic
therefore  i urge my colleagues on behalf of the american people  on behalf of the integrity of this institution  on behalf of our commitment to ensure ethical conduct on behalf of the american people  that this not be passed .,Democratic
mr. speaker  i strongly oppose the radical new provision included in this rules package resolution which would violate the constitution by allowing the speaker and a small group of members to usurp the powers of a majority of the house and act with only a `` provisional quorum '' instead of the real thing .,Democratic
the proposal would deny the plain language of section 5 of article i of the constitution and create a new category of quorum -- a `` provisional quorum '' -- which the constitution expressly forbids .,Democratic
it destroys the very idea of the quorum .,Democratic
it would also demolish a 99-year-old precedent  based on the constitution  that a quorum of the house consists of a majority of the membership chosen  sworn  and living .,Democratic
for each house member deprived of the right to exert an impact on the work of the house  either through physical presence in or absence from the chamber  the approximately 600  000 persons represented by each member would be deprived of their rights to democratic representation in the legislative body structured to be closest to the american people .,Democratic
this proposal transfers the rights of those `` closest to the people '' to those closest to the house floor .,Democratic
the proposal takes the guise of a rules change which the house has no power to pass  since the constitution determines what kind of body the house is  and what it can -- and can not -- do .,Democratic
under this proposal  a majority of members of the house could be alive and well and fully cognizant  but unable to reach the floor  while the few who are present could usurp their authority and the powers of the house .,Democratic
article i  section 5 of the constitution states that a quorum consists of a majority  and  in the absence of a majority  all that the remaining minority of members of the house can do is either adjourn from day to day or vote to compel the attendance of absent members .,Democratic
there are no other options -- no matter how inconvenient that fact may be for any faction on the floor of the house during a time of emergency .,Democratic
the fact that the constitution authorizes a minority to compel the attendance of the absentees clearly indicates that the absentees are needed to conduct business .,Democratic
the constitution does not guarantee that a minority of the house will necessarily succeed in compelling the attendance of absent members to create a constitutional quorum .,Democratic
and such a result could indeed cause a crisis  which h. res.,Democratic
5 would do nothing to remedy .,Democratic
unfortunately  during the last congress the house refused to make serious progress toward ensuring continuity of government .,Democratic
let 's consider how the plan before us today actually might operate .,Democratic
suppose that  in the aftermath of a catastrophic emergency which caused mass casualties and disrupted transportation and communications nationwide  a presiding officer existed in the house who might either be the speaker or another member of the house acting as `` speaker pro tempore '' from a list of names left by a deceased speaker .,Democratic
suppose that the presiding officer decided  if a quorum of the majority of members failed to appear within a specified time period  that members who were n't present on the house floor or any other designated place of meeting ceased to be members for purposes of determining a quorum .,Democratic
suppose the rump minority of members who had managed to reach the floor wanted to pass major legislation  including a declaration of war or authorization for use of military force  send constitutional amendments to the states for ratification  expel members from their seats  or elect a new speaker to become acting president of the united states  all using a `` provisional quorum '' of one-half of the members present  plus one .,Democratic
could they do these things ?,Democratic
the proposed rule says they could .,Democratic
the constitution says they could not .,Democratic
the resolution gives the member presiding the effective power to temporarily define out of existence those members who do n't respond to a specified series of quorum calls .,Democratic
these members ' seats would not be considered vacant  but they would fall into a kind of extra-constitutional limbo until the missing members -- or a majority of the total membership -- reappeared in the house .,Democratic
it is even possible that some states might seek to replace members who do not answer the `` provisional quorum '' call in the house by ordering special elections even though the members might be known to be alive .,Democratic
all members are equal under the constitution  and the right to membership in this house is not determined by a speaker  speaker pro tempore  or a rump of a minority of the body .,Democratic
it is determined by a vote of the people  and only a constitutionally constituted house may exercise the power to determine the qualifications of its members and whether they have been duly elected .,Democratic
the supreme court has ruled that the house may not add qualifications for membership beyond those expressly stated in the constitution .,Democratic
if a member has been duly elected and taken the oath  he remains a member  and can only be removed through resignation  or through expulsion .,Democratic
there is no constitutional requirement that a member must appear on the floor to maintain membership  or that house membership can somehow lapse .,Democratic
it is surprising that some who only last year during debate on the `` continuity of representation act ''  h.r.,Democratic
2844  spoke eloquently about the status of a house consisting only of members elected by the people are now supporting a proposal to define those elected members out of existence .,Democratic
members who are trapped at an airport because the transportation system is inoperative  for example  do not simply cease to exist  nor can their powers be vested in other members  willingly or not .,Democratic
their absence has potential consequences  including the inability of the house to act until the collective body is `` assembled '' again  as the constitution requires .,Democratic
the resolution would also do an end run around the issue of `` disability ''  a matter not addressed in the constitution and one which requires a constitutional amendment to resolve  as the 25th amendment did in the case of the president .,Democratic
disabled members -- whom we might describe as those either physically injured or mentally incapable so as to be incapable of participating in the work of the house -- have the same status as those who are fully functional .,Democratic
the constitution makes no mention of disabled members  but it does not give the house the power to pretend they do n't exist .,Democratic
the house has never expelled or otherwise attempted to remove a sitting member on the grounds of disability .,Democratic
proponents of the proposal before us today claim to address the problem of incapacitated members  but only by effectively ignoring it .,Democratic
under the provisional quorum rule  these members would presumably not be able to appear on the floor and would be automatically excluded from the provisional quorum .,Democratic
it 's a very convenient solution to the disability problem  though blatantly unconstitutional .,Democratic
the house could adopt the provisional quorum plan as a house rule if the constitution were amended to authorize it to do so ; however  the constitution does not .,Democratic
the argument that the house is somehow exercising a constitutional power to make its own rules is also spurious .,Democratic
the house may only make rules which the constitution permits it to make .,Democratic
the house may not reinvent itself at will as a different kind of legislative body by pretending that it is simply changing its rules .,Democratic
at the very least  the house should debate the provisional quorum issue as a separate resolution  following hearings by the rules committee  with the speaker in the chair to signal the historic nature of the debate and the radical action proposed to be taken .,Democratic
burying the issue within this resolution with other controversial rule changes is an outrage .,Democratic
the 108th congress proved to be a huge disappointment because of its failure to effectively address many issues involving the stability of our structure of government  deficiencies brought to the forefront by the september 11 attacks  as well as a disturbing tendency to paper over controversies with legislation which fails to substantively address the problem .,Democratic
for example  the house rejected a constitutional amendment offered by representative baird of washington which would have reconstituted the house quickly through temporary appointments  pending special elections  if a large number of members were killed .,Democratic
i had introduced a different version of the proposal  h.j. res.,Democratic
89 .,Democratic
members opposed to the concept -- which is admittedly extremely controversial -- refused to allow real hearings and debate .,Democratic
even though prospects for passage of a constitutional amendment were extremely slim  a substantial debate would have served to educate the congress and the american people on the importance of these issues  and perhaps provide impetus in a search for alternatives .,Democratic
a major effort like this has to start somewhere .,Democratic
instead  the house passed  but the senate subsequently did not consider  h.r.,Democratic
2844  the `` continuity of representation act ''  which created an unrealistically fast  unfair  undemocratic and unworkable scheme to fill vacant house seats through a mandatory national 45-day special election period .,Democratic
this bill was referred principally to the house administration committee  where i was able to make an official record of its many flaws .,Democratic
neither house passed simple legislation which would have corrected an oversight in the legislation creating the department of homeland security in 2002  which failed to place the supposedly critical new cabinet officer somewhere -- anywhere -- in the statutory line of success to the presidency .,Democratic
though hearings were held  neither house addressed significant issues of presidential succession  such as the role of the speaker and president pro tempore and lame duck cabinet members in the succession lineup  and the ability of some officials to `` bump '' others serving as acting president under the current federal statute .,Democratic
mr. speaker  i plan to urge further action on congressional continuity issues in the new year  to work with my colleagues on the committee on house administration to assert our own jurisdiction more effectively and to push other relevant committees to do the same .,Democratic
we need both more effective action  and better internal cooperation  to accomplish these goals .,Democratic
the material previously referred to by ms.,Democratic
slaughter xz4003780 is as follows : explanation of 3-day layover supermajority vote requirement 1 .,Democratic
committee reports .,Democratic
clause 4 ( a ) ( 1 ) of rule xiii requires committee-reported bills to lay over for three days before consideration in the house .,Democratic
the purpose of this rule  which dates from the legislative reorganization act of 1970  is to give members who did not participate in committee deliberations time to consider the committee 's work .,Democratic
the three-day layover period gives members time to familiarize themselves with the legislation and to prepare for house debate  which could include drafting amendments to the committee-reported bill .,Democratic
when he was a minority rules committee member  chairman dreier explained the importance of this rule in the following way : `` why is it that we have the 3-day layover ?,Democratic
very simple  mr.,Democratic
speaker  i do not think you would enter into a business agreement or purchase a home or engage in any kind of major activity without having read it first .,Democratic
the idea behind the 3-day layover is very simple .,Democratic
it is there so that we may in fact allow members to have the opportunity to review legislation before they exercise their constitutional right and vote for it or against it.,Democratic
'' althoug chairman dreier was very critical of special rules that waived the 3-day layover when he was a minority rules committee member  his committee routinely reports special rules waiving 3-day layover of committee-reported legislation .,Democratic
in the 108th congress  the rules committee waived the 3-day layover of committee-reported legislation 31 times .,Democratic
the purpose of this amendment is to restore regular order to the committee reporting process .,Democratic
it would allow the house to adopt a rule waiving the 3-day layover of committee-reported legislation only with a two-thirds vote -- in the same way the house must approve a rule calling for same-day consideration of a bill by a two-thirds vote .,Democratic
2 .,Democratic
conference reports .,Democratic
house-senate conferences are a critical part of the congressional deliberative process because they produce the final legislative product that becomes the law of the land .,Democratic
the conference is where the final compromises are made and the final statutory language on the bill 's toughest issues is negotiated and drafted .,Democratic
as chairman dreier wrote back in 1993 : `` deliberative democracy is just as important at the end of the legislative process as it is at the formative subcommittee stages or the amendatory floor stage .,Democratic
in fact  the case can be made that it is even more important that congress be fully informed and deliberate on that final product since that is the version that will become law.,Democratic
'' because only a restricted group of house members participate in conferences and because conference reports can contain significant policy changes from the house-approved version of a bill  the standing house rules provide members a number of protections against the conference process .,Democratic
perhaps the most important protection is the one found in clause 8 ( a ) ( 1 ) ( a ) of house rules xxii  which requires conference reports and joint explanatory statements to lay over for three days after publication in the congressional record .,Democratic
the purpose of this rule is very clear .,Democratic
since most members do not participate in the conference  they need time to study and familiarize themselves with the conference product .,Democratic
conference reports on major legislation run sometimes hundreds although conference reports are privileged and could come directly to the floor for consideration without a rule  they are routinely considered under special rules because they are often in technical violation of one or more sections of rule xxii or the budget act of 1974 .,Democratic
while it is understandable that the majority may need to use special rules to waive certain points of order against the content or consideration of conference reports in particular situations  the majority has made it the practice to grant `` blanket waivers '' to virtually every conference report the house considers .,Democratic
twenty-five of the 28 special one of the troubling consequences of this policy is that members only learn about the details of a conference report after it has already passed the house .,Democratic
some of these conference reports reconfirm the truth of the old saying that `` the devil is in the details.,Democratic
'' chairman dreier made this very same argument  when  as a minority rules committee member  he opposed waiving the 3-day layover on conference reports .,Democratic
he wrote : `` the house and senate have been repeatedly embarrassed over the years by conference reports on voluminous pieces of legislation which have been voted on before even properly printed or distributed  let alone understood .,Democratic
only after their enactment have some of the provisions come back to haunt the congress.,Democratic
'' the 108th congress has had its share of embarrassing episodes involving the quick approval of conference reports that were later discovered to contain controversial provisions added into bills during the conference stage .,Democratic
for example : one of the earliest actions of the 108th congress was to repeal the embarrassing provision republican leaders had slipped into the homeland security conference report at the end of the 107th congress that protected eli lilly and a number of other pharmaceutical companies from civil liability for their production of the vaccine preservative thimerosal .,Democratic
the energy bill conference added scores of obscure provisions that had not appeared in the house or senate bills  including the embarrassing `` greenbonds initiative  '' which turned out to be subsidy to build a hooters restaurant in shreveport  louisiana .,Democratic
the recent conference report for the fy05 omnibus funding bill included a provision giving appropriations committee members and staff access to the internal revenue service tax returns of u.s. citizens .,Democratic
to avoid future embarrassing episodes such as these and to restore members ' rights to have three days to study a conference report  this section would allow the house to adopt a rule waiving the 3-day layover of conference report only with a two-thirds vote .,Democratic
previous questions for h. res.,Democratic
5 -- 109th congress opening day rules package in section 2 : amendment to h. res.,Democratic
5 offered by ms.,Democratic
slaughter xz4003780 of new york strike section 2 ( k ) ( 2 ) ( relating to dismissal of complaints ) and redesignate the succeeding paragraph accordingly.,Democratic
& lt ; p & gt ;,Democratic
mr. speaker  i strongly oppose the changes in the house ethics rules that the republican majority is seeking to adopt today .,Democratic
the proposed republican rule changes would cripple the ethics process in the house and dramatically lower the bar for standards of official conduct .,Democratic
late yesterday  the republican majority in the house released the details of its rules package for the 109th congress .,Democratic
some of the newspapers reported this morning that the majority had abandoned its efforts to loosen rules governing members ' ethical conduct  but this is not the case .,Democratic
while the majority backed away from some of its rule changes  the most egregious ethics change remains .,Democratic
this provision would make it much more difficult for the committee on standards of official conduct to investigate allegations of wrongdoing by members of the house .,Democratic
under current rules  if the ethics committee deadlocks on whether or not to pursue an ethics complaint against a member of the house  the matter automatically goes to an investigative subcommittee .,Democratic
under the proposed change  a complaint against a member would be tabled unless a majority votes to take action on it within 45 days .,Democratic
since the committee is evenly split with five republicans and five democrats  either political party could simply block an ethics complaint by stonewalling and running out the clock .,Democratic
there is no doubt that if the proposed rule change had been in effect during the last congress  no action would have been taken against the members of the house who were reprimanded as a result of the ethics committee 's investigation of bribery allegations raised in connection with the vote on the medicare prescription drug act of 2003 .,Democratic
the committee would have deadlocked and the entire matter swept under the rug 45 days after the complaint was made .,Democratic
i was listening to the debate on this earlier .,Democratic
the chairman of the ethics committee said that he does not favor this change .,Democratic
he said he would like it removed .,Democratic
why then is the majority leadership pursuing this change  when it is opposed by the ranking republican on the ethics committee ?,Democratic
at a time when public confidence in congress is so low and the nation faces so many challenges  it is inexplicable that the first order of business in the new session is to water down the ethics rules in the house and make it even more difficult to discipline lawmakers who abuse their office .,Democratic
this should not be a partisan matter .,Democratic
the proposed rule change harms the integrity and credibility of the house as an institution  and that reflects badly on all of us  republicans and democrats alike .,Democratic
i urge all my colleagues to join me in opposing this assault on ethics enforcement in the house .,Democratic
mr. speaker  i rise in opposition to the proposed changes in the ethics rules .,Democratic
i served for 8 years on the committee on standards of official conduct  and it is not an enviable assignment .,Democratic
but members who have never served on the committee would be proud of how these tasks are approached .,Democratic
it is a committee that is evenly split .,Democratic
in the 8 years i served  we had unanimous votes .,Democratic
the members who serve think about the institution .,Democratic
they are there to serve the american people and the institution .,Democratic
it has not been a partisan body .,Democratic
it has been one that holds other members to a high ethical standard .,Democratic
these rules will undermine the committee on standards of official conduct  and the process of using the committee on rules rather than the committee on standards of official conduct to deliberate on the changes is also undercutting the committee on standards of official conduct .,Democratic
i recommend that we do not support these rule changes .,Democratic
and i also want to mention on the homeland security provision of the rule  it is a huge mistake to `` murky up '' the jurisdiction over cybersecurity .,Democratic
we are at tremendous risk for a cyberattack  and the changes in that area will make us less safe .,Democratic
mr. speaker  i thank the gentlewoman for yielding me this time .,Democratic
mr. speaker  the first day of a new congress should be a day for hope .,Democratic
it should be a day when all of us look forward with optimism to the work ahead .,Democratic
but today is not that kind of day .,Democratic
instead  the leadership of this house is beginning the new year in the worst possible way  by gutting the ethical standards of the united states house of representatives .,Democratic
talk about starting off on the wrong foot .,Democratic
in the rules package before us today  the republican leadership is sending a very clear message .,Democratic
they are admitting that they are so ethically challenged that they can not conform to the rules they previously adopted  so they must now relax those rules .,Democratic
what an awful example to the nation and to the rest of the world .,Democratic
we should be strengthening the ethical standards of this house  not weakening them .,Democratic
mr. speaker  the republican party regained a majority of seats in this body in 1994  in part by promising greater accountability and a more honest system in the nation 's capital .,Democratic
their actions have been anything but honest ; and now with this rules package  their rush to the bottom continues .,Democratic
today is just one more example of the ethical lapses we have seen in this house  a house where major legislation is now written by industry lobbyists  a house where members are not even given the courtesy of being able to read bills before they are voted on  and a house where bad behavior is not reprimanded  but rewarded .,Democratic
as members of congress  we should be held to the highest possible ethical standards .,Democratic
that means not breaking the law .,Democratic
that means not dancing around the law  and that means conducting ourselves in a manner that reflects credibility on the house at all times .,Democratic
facing the possible indictment of a member of their leadership  the republicans attempted in secret to change the rules to protect their ethically challenged colleagues .,Democratic
however  in the face of mounting public controversy  the public leadership caved last night and rescinded the change .,Democratic
they blinked and they buckled .,Democratic
but the speaker 's spokesman commented on this flip-flop saying that the issue had become a `` distraction.,Democratic
'' not wrong  mind you  but just distracting .,Democratic
i am getting whiplash just watching all this stuff .,Democratic
but  mr.,Democratic
speaker  let us be clear that the republican leadership did not find religion in this issue .,Democratic
if they believed that what they were about to do was truly wrong  they would not have proposed these rule changes in the first place .,Democratic
but while republicans try to pull a fast one claiming that the majority leader fell on his sword for the good of his party  the truth is that the rules package for the 109th congress still in a very meaningful way fundamentally weakens the ethics system here in the house of representatives .,Democratic
i strongly urge the american people and members of the press and my colleagues to closely examine these rule changes  especially those made to the ethics standards .,Democratic
under the old rules  a properly filed ethics complaint is automatically investigated if that complaint is not acted upon within 45 days .,Democratic
remember  as the gentlewoman from new york stated  that the ethics committee is evenly divided between democrats and republicans ; and to ensure that partisan politics did not prevail in the ethics process  a tie vote ensures a formal investigation .,Democratic
but under this proposed rules package  there must be a majority vote to investigate a properly filed ethics complaint ; and if that complaint is not acted upon with within 45 days  that ethics complaint dies .,Democratic
in other words  mr.,Democratic
speaker  the chairman of the committee  whoever that may be  could stonewall the process  refuse to call for a vote  and ultimately kill any ethics complaint without any action .,Democratic
but this also allows any member potentially under investigation to run the clock out by stonewalling investigators until the 45 days are up .,Democratic
the american people deserve better than this from their elected representatives .,Democratic
we serve at the pleasure of our constituents  and we have a responsibility to uphold the highest ethical standards .,Democratic
over the past decade  the republican leadership has careened down the pathway of irresponsibility  and now we are at a crossroads .,Democratic
there are those of us who truly believe members of congress should be held to a higher standard and who will make a stand and fight for real accountability from our colleagues  and there will be those who blindly follow their leadership  who vote to weaken the rules of this institution  first written by thomas jefferson  because they fear the retribution of their leaders .,Democratic
this should be a place where honesty and integrity are the standard  not a place where the rules are changed merely to protect a powerful few from their own ethical shortcomings .,Democratic
mr. speaker  we can stop this debacle .,Democratic
let us start over .,Democratic
let us make this right .,Democratic
let us make the house of representatives an example of high standards and ethical decency .,Democratic
i urge my colleagues to vote `` no '' on this rules package .,Democratic
mr. speaker  i rise in opposition to the rules package .,Democratic
every house member should vote to put the house on record against ethical and procedural abuses that contaminate this institution .,Democratic
the stench of special interest corruption is overwhelming congress  and repulsing the public .,Democratic
it is time the house rules reflected the ethical standards and common sense of the american people .,Democratic
i came to this house 30 years ago  and our historic incoming class brought with it one of the strongest tides of reform ever seen : rules were changed  chairmen were replaced  procedures were modernized so that the voice of the people was heard  and respected  in this house of the people .,Democratic
ten years ago  the republicans took control of the house  promising a new era of reform .,Democratic
to read the national newspapers  it is evident to everyone -- except themselves -- that the republicans have betrayed their promise of reform .,Democratic
they have tolerated misconduct and enshrined special interests as never before .,Democratic
today  we give them  and all members  an opportunity to restore public trust by voting for two commonsense amendments to the house rules .,Democratic
first  no sitting member should negotiate for a new job with any organization that has had business before his or her committee for a year .,Democratic
that 's not hard to understood : no one should be shaping public policy with an eye on a future private sector salary .,Democratic
second  no bill should be brought to the house floor unless members have had 3 days to read it first .,Democratic
that 's not hard to understand : we should not be passing bills that are hundreds of pages in length -- sometimes over 1  000 pages -- without ever having seen what is in the bill .,Democratic
ronald reagan thought it was a bad idea ; surely today 's house republicans can agree .,Democratic
let 's be honest about it : 99 percent of the american people outside the beltway will agree with both of these principles -- no negotiating for new jobs with special interests ; members should know what they are voting on before it becomes law .,Democratic
